point_id,RMSE,SMAPE
point589,0.002456330076782316,0.546793967490006
point59,0.006740673087404851,11.081661908223206
point590,0.004383569653680617,0.6783561761936411
point591,0.002990806869599461,0.4268610968719361
point592,0.004646070202882993,0.7720890997049076
point593,0.0028110942258315797,0.575369188569163
point594,0.0030859159569212352,0.36806427435364303
point595,0.0038850265812240565,0.5080913557153307
point596,0.00307431431059928,0.4712695444823325
point597,0.0020105967971483347,0.27548597728518254
point598,0.0038564868091382413,1.00391211247166
point599,0.003489864950529644,0.5547547884970326
point6,0.0021724984929954185,0.29880990048791256
point60,0.0042708539477238315,0.777142253252687
point600,0.0021296562953141713,0.35731211476479086
point601,0.0036413831157722084,0.49047799556540045
point602,0.005345570600318981,1.1550393614297416
point603,0.001901446563635085,0.3122298258365418
point604,0.0033175383347103893,0.5278381148171151
point605,0.004840706951460367,0.6134410880747084
point606,0.0015438781652468746,0.27058642078624684
point607,0.003416657605664967,0.4984707302965674
point608,0.008978203238640216,14.959634803418224
point609,0.0027507733677239535,0.3578678694213
point61,0.004060461957064763,0.5007491946115789
point610,0.003498910220463608,0.6085297498656121
point611,0.0028077015946273804,0.4087292732705898
point612,0.002579119270077689,0.4219857883150546
point613,0.003678066936382302,0.4392855238480124
point614,0.004389250446732914,0.8219819320578083
point615,0.005176126773808338,0.7819996502344332
point616,0.0024772580384824243,0.3604089287772099
point617,0.0020109899267144763,0.32989484117453677
point618,0.01580246084477883,1.5683602968817951
point619,0.0024932877820512942,0.56389274438294
point62,0.002085111217882736,0.3019870753864219
point620,0.0037921159083958373,0.6881267402821741
point621,0.00343069019313558,0.6541012025622991
point622,0.002294581467879114,0.3215988885735223
point623,0.0032000352992031925,0.5060142513367987
point624,0.0030601787774670597,0.454996246264516
point625,0.0027112369629657025,0.518320043329491
point626,0.002439571538314182,0.3624925789193536
point627,0.0036352631718577144,2.1016881415394666
point628,0.0040031097256456784,0.7708771236385019
point629,0.004677551960385739,0.7633337047852462
point63,0.0015133297546320722,0.214609186275241
point630,0.013031777865596558,1.262708674237528
point631,0.0034405766668789976,0.4391494711201934
point632,0.0024517945376572982,0.38378778131877606
point633,0.0025655226325517096,0.47120590106612786
point634,0.0065590273888543734,0.5763659222876755
point635,0.0027820042324516766,0.4560764704206805
point636,0.003733769633232475,0.5632648603384908
point637,0.003667278985450868,0.5432972214184688
point638,0.0028098121987456307,0.40996584948224546
point639,0.00360128316578437,0.5482056512770372
point64,0.002011432004175906,0.3598734164146481
point640,0.0026157360577841447,0.3530779255867477
point641,0.00352506754780439,0.4346887275915337
point642,0.0032201589027460002,0.4977269954227193
point643,0.0037975826825683724,0.46613316940590344
point644,0.0053627421516272734,1.4044476582708976
point645,0.0028954351912923665,0.4368834099546498
point646,0.006907067975683749,1.5424557327272361
point647,0.0036488620536322645,0.47959436235822317
point648,0.003086531971032848,0.39943310169283264
point649,0.004127479955226919,0.7346542775176452
point65,0.0038503736215518276,0.48022550066388564
point650,0.002360651363694626,0.33080892325627537
point651,0.0035365380553331253,0.4255251458513483
point652,0.0031171176639275618,0.39602524837387504
point653,0.003393167456443423,0.6170236403576587
point654,0.005599665753322582,1.0593812534967249
point655,0.0033046177445837073,0.40948994896727414
point656,0.0024131429068085203,0.3051931715985348
point657,0.0036181966970414083,0.6138132548870188
point658,0.004758528705117648,0.5177698454918245
point659,0.0032226291192519276,0.39035746349539885
point66,0.0038070888069233985,0.5457185751609125
point660,0.002569563604301588,0.5136170100210403
point661,0.006335904893032909,0.9478812280753501
point662,0.0018982057001394666,0.2970717103106005
point663,0.002780185601758772,0.6340353078753116
point664,0.007396780243281931,2.836357698290966
point665,0.0031749531818628697,0.4980336575152404
point666,0.002127551846433871,0.29799692144150614
point667,0.0037000090446908363,0.666092425407785
point668,0.0031229565182376187,0.5315391175618791
point669,0.004294732877218248,0.8142339763351094
point67,0.0018439302902587733,0.27059339968203944
point670,0.0023065145946070424,0.5176832782880789
point671,0.0035404263805582695,0.49444635498116524
point672,0.0027385401649350164,0.4005094902350103
point673,0.0037483545728439127,0.7608346840417631
point674,0.0026167583302051903,0.47559060268361875
point675,0.0030148193784923834,0.44317743451249436
point676,0.002094674944739635,0.33064822363312046
point677,0.0017721662107495063,0.3036109096411264
point678,0.002550042249826284,0.42838345991901094
point679,0.0023617708071242654,0.2943953912843517
point68,0.0034397939454904945,0.5261079425149612
point680,0.0012180180593342371,0.18915507800820677
point681,0.0035783353891078846,0.6616256262606813
point682,0.00838013895313562,5.263341293931617
point683,0.0016098955729498697,0.2203235885598209
point684,0.0030918610525929847,0.5410371437023238
point685,0.0021298654329729963,0.2727301817314956
