point,XGBoost_RMSE,LSTM_RMSE,LightGBM_RMSE,TimesFM_RMSE,Informer_RMSE,Autoformer_RMSE,NHiTS_RMSE,LSTM_minus_XGBoost,LSTM_over_XGBoost
point991,0.0022801085350492275,0.0024548541015057086,0.0023655775581816387,0.033173682204921145,0.012531387017851787,0.02085953427089272,0.019426233243180675,0.00017474556645648114,1.0766391440452674
point925,0.002280662047948258,0.0024500749912293143,0.002352615130680348,0.028117594780270035,0.013789997249155013,0.017680671362081016,0.01676908077740506,0.00016941294328105642,1.0742823529831895
point106,0.0021131544498390773,0.002279647247054142,0.002296576716798595,0.015924845340804815,0.010695710684643768,0.01576582187104671,0.0088879162911496,0.00016649279721506465,1.0787887497895592
point956,0.002410467642475088,0.0025747668222322424,0.002480158869512324,0.03073818468575637,0.00946446794468608,0.018573392645069093,0.02065626390306685,0.0001642991797571546,1.068160707433704
point537,0.0018869082548130238,0.002047444712140416,0.0017977692437806483,0.042621081790765056,0.009640371662991922,0.015778177160896165,0.015495820107729168,0.00016053645732739207,1.0850791006493847
point683,0.001584638765099658,0.0017449869088320994,0.0016440157768923159,0.025240170082091673,0.00980643825872245,0.015157631530984657,0.016684774294733317,0.00016034814373244136,1.1011890831298432
point833,0.0019226744547564802,0.002074674706811084,0.0017617989091669494,0.04143500736423068,0.007977786474598871,0.016232763213586954,0.01891210712083053,0.00015200025205460376,1.0790566763284197
point830,0.002515400803608577,0.002667243523598871,0.002759480291601309,0.040543218960775076,0.009120435981528693,0.01524454763435875,0.020786849098999152,0.00015184271999029407,1.0603652188440353
point58,0.001734456635006364,0.0018822858326112077,0.0018310171836558803,0.025067076096383516,0.010681618191439398,0.015650940938393462,0.01831301835869856,0.00014782919760484366,1.0852308409568863
point166,0.002424977393156535,0.0025693542318092335,0.0023571220021455534,0.022510903238791534,0.0096282684056849,0.016968369879388732,0.013398081186838913,0.00014437683865269838,1.059537395713519
point622,0.0023893456646424693,0.0025304903728909692,0.0025681161006331148,0.02276421799737652,0.009073853766425721,0.017335098470064373,0.017697042871982593,0.00014114470824849994,1.05907253619146
point597,0.0019990727612951204,0.002138659831916576,0.0020511011768445243,0.03195650741956876,0.0102289031032501,0.018469366267626283,0.01711629964955766,0.00013958707062145578,1.0698259079529566
point970,0.0019049027342242196,0.0020432830049528163,0.0021382247929366206,0.022265445819908258,0.011460851390492048,0.016474241294187925,0.010740465198257025,0.00013838027072859667,1.0726442711443493
point259,0.001751424714208939,0.0018895909639248796,0.0016895525721849906,0.014441211403111541,0.011203178993517615,0.01417918001170865,0.014228050050514793,0.00013816624971594053,1.0788879182730646
point927,0.001881148107255058,0.0020122020355430284,0.001662107475616804,0.018639256393559945,0.010186514153674598,0.01474313786046824,0.016034870131406743,0.00013105392828797048,1.0696669910160357
point62,0.0021184211691810968,0.0022359676659336482,0.001816185354420168,0.0303712023072009,0.010270106381726993,0.016147071453935957,0.016208290699140163,0.00011754649675255148,1.0554877842341381
point158,0.0019453477992581617,0.002061445622962145,0.002099831317407138,0.018620512666401818,0.01110776716637164,0.01756631508834583,0.00959593061468106,0.00011609782370398318,1.0596797260357536
point405,0.002203032937317862,0.0023133706695213176,0.002275475712287144,0.025674464608325186,0.010914523868111049,0.019103104085019598,0.01914153146476096,0.0001103377322034557,1.0500844677963777
point219,0.0020811367536346208,0.0021894899627831694,0.0021882194437360366,0.014884569012170622,0.01043637847125623,0.016800562253018878,0.009227861705503984,0.00010835320914854858,1.0520644349581132
point864,0.001553251918264952,0.0016470474567528946,0.0013440892488698836,0.026459794297098122,0.01299212903418068,0.020605470828574182,0.018726813362912986,9.379553848794264e-05,1.0603865589251718
point973,0.0020541595352478966,0.0021362758764600235,0.002065952833878234,0.04508065710499775,0.010859997368647432,0.016066282155640835,0.010286721815990826,8.211634121212683e-05,1.0399756395757338
point953,0.0024780944194579125,0.0025563515102654906,0.0024676770573062944,0.03172988092185188,0.009052380489687841,0.013920417953225463,0.008981248596771702,7.825709080757802e-05,1.0315795436175095
